radius_mean,texture_mean,perimeter_mean,concavity_mean,concave points_mean,radius_se,smoothness_se,concave points_se,radius_worst,texture_worst,perimeter_worst,smoothness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst,Target
0.438212883,0.306391613,0.449243314,0.456419869,0.449900596,0.063661054,0.096882755,0.229020648,0.377801494,0.348347548,0.380945266,0.431420458,0.4014377,0.595189003,0.237532032,0.336219336,1
0.279663022,0.202570172,0.278418907,0.261246485,0.168489066,0.065109542,0.15994153,0.336048494,0.212379936,0.204424307,0.207729469,0.18549825,0.267092652,0.349484536,0.085550956,0.106454152,0
0.264991244,0.293878931,0.249049824,0.004358013,0.014532803,0.058084374,0.158751742,0.055389278,0.198150125,0.294776119,0.175058519,0.215479099,0.00445607,0.03014433,0.185294697,0.060802834,0
0.234701122,0.37368955,0.235505494,0.154029991,0.188419483,0.058917255,0.170173709,0.30933889,0.188900747,0.406982942,0.208127895,0.266988047,0.188897764,0.396907216,0.177409817,0.293650794,0
0.279663022,0.115319581,0.263285191,0.052952202,0.058200795,0.015100489,0.102593738,0.111858306,0.202419068,0.093816631,0.184222322,0.165026745,0.094728435,0.184398625,0.146658782,0.092548865,0
0.202517866,0.346635103,0.206827448,0.217291471,0.277733598,0.135831975,0.476833124,0.660541769,0.139807898,0.27478678,0.13875193,0.208875388,0.123482428,0.320068729,0.273999606,0.098714417,0
0.207723981,0.31044978,0.196116371,0.056208997,0.108001988,0.055803006,0.164020804,0.18799015,0.157595162,0.376332623,0.143831864,0.26830879,0.060135783,0.213161512,0.335501676,0.097730552,0
0.351602064,0.33885695,0.360997858,0.319119025,0.328131213,0.278689118,0.205629398,0.524910021,0.278904305,0.26945629,0.255441008,0.189262365,0.177316294,0.350859107,0.139365267,0.216122262,0
0.377632638,0.317551573,0.36790823,0.139175258,0.239512922,0.063805903,0.123024102,0.224853192,0.295980078,0.377665245,0.292295433,0.39708116,0.144089457,0.511683849,0.27537946,0.194674013,0
0.282502721,0.213391951,0.271923157,0.144212746,0.16749503,0.035451747,0.238365571,0.214434552,0.206688011,0.210820896,0.191244584,0.509344251,0.17899361,0.362886598,0.357776464,0.267611177,0
0.230441573,0.262089956,0.219404326,0.062980319,0.11332008,0.034582654,0.199952408,0.162492896,0.182497332,0.365938166,0.169032322,0.434061943,0.105111821,0.314089347,0.30277942,0.098583235,0
0.271617209,0.137639499,0.26252505,0.030178069,0.095626243,0.025058845,0.147907672,0.151127107,0.198150125,0.145522388,0.189899895,0.387175593,0.041797125,0.217972509,0.158486103,0.093008002,0
0.321311941,0.120392289,0.305922189,0.024906279,0.09527833,0.038964331,0.089574056,0.129361622,0.239772323,0.130863539,0.21793914,0.302648088,0.029808307,0.199381443,0.247979499,0.084612357,0
0.185952956,0.089279675,0.175177942,0.0289597,0.06804175,0.023103386,0.05999932,0.177931426,0.122376379,0.074626866,0.109617013,0.144951463,0.023035144,0.10975945,0.113936527,0.07470812,0
0.226182025,0.285086236,0.215672725,0.062910028,0.174701789,0.193192106,0.131998504,0.271263497,0.193169691,0.30303838,0.172767568,0.280855841,0.048881789,0.24604811,0.081411394,0.092548865,1
0.344502816,0.286100778,0.327758966,0.057989691,0.068290258,0.042911461,0.04949519,0.099318053,0.294912842,0.352878465,0.275860352,0.153734399,0.125,0.258762887,0.211117682,0.142463597,0
0.167021629,0.452485627,0.159353189,0.058458294,0.093190855,0.063479993,0.287486827,0.23678727,0.106723586,0.325159915,0.098062653,0.284818068,0.033210863,0.107388316,0.130494776,0.083497311,0
0.593923044,0.310787961,0.592288024,0.514761012,0.527833002,0.361940974,0.147635721,0.328281872,0.640341515,0.378997868,0.601075751,0.517268705,0.488897764,0.680412371,0.276562192,0.290240063,1
0.259311846,0.344267839,0.253196047,0.160028116,0.154025845,0.091508238,0.163748853,0.265770032,0.196727143,0.294509595,0.187857961,0.223403553,0.152076677,0.262027491,0.220776661,0.148235603,0
0.620426901,0.478525533,0.628221961,0.534910965,0.636182903,0.347818215,0.212496176,0.366736124,0.560298826,0.46401919,0.53981772,0.419533778,0.393929712,0.660824742,0.34082397,0.260068215,1
0.166075063,0.300980724,0.159422293,0.053819119,0.088469185,0.013398515,0.243464663,0.174256488,0.111348275,0.333688699,0.101349669,0.463118272,0.067276358,0.224329897,0.127735068,0.153351699,0
0.21198353,0.285762597,0.2059291,0.078350515,0.074652087,0.078326996,0.167896114,0.147887858,0.168979011,0.255597015,0.160764978,0.285478439,0.097923323,0.189312715,0.126749458,0.13997114,0
0.218609494,0.49983091,0.210351738,0.046251172,0.065258449,0.050588448,0.149879321,0.132562985,0.160441124,0.52238806,0.154290552,0.16033811,0.057819489,0.165463918,0.330967869,0.0813984,0
0.294334801,0.20662834,0.278349803,0.003423149,0.016207753,0.028535216,0.065234388,0.045197954,0.230522946,0.224680171,0.207131829,0.274912501,0.008945687,0.085910653,0.214074512,0.188967598,0
0.095555871,0.158606696,0.086863382,0.008624649,0.017256461,0.0228499,0.192949655,0.065770032,0.062931341,0.214552239,0.052243638,0.181205838,0.011757188,0.047731959,0.281095998,0.150859242,0
0.308533295,0.101454177,0.289544606,0.006462043,0.021963221,0.040883578,0.055240167,0.061413146,0.250444682,0.131130064,0.22446337,0.125866737,0.011014377,0.075945017,0.138379657,0.045126591,0
0.287235553,0.139668583,0.268951696,0.010681818,0.04388171,0.103566902,0.082775266,0.091324114,0.241906795,0.143390192,0.216893272,0.200950934,0.01456869,0.12137457,0.106840134,0.070575889,0
0.223342326,0.317889753,0.211042775,0.037089972,0.057057654,0.017599131,0.147907672,0.144686494,0.166488794,0.387260128,0.151949798,0.337647758,0.06321885,0.197285223,0.37886852,0.095369277,0
0.361067727,0.202231992,0.33784811,0.033903468,0.093290258,0.074053956,0.112791923,0.119795416,0.303450729,0.259328358,0.265401663,0.197649079,0.037907348,0.19975945,0.190222748,0.012527876,0
0.273510341,0.123774095,0.26604934,0.094939082,0.126640159,0.077856238,0.162525071,0.202500474,0.222696549,0.11673774,0.207331042,0.318496995,0.14129393,0.289037801,0.196924897,0.180309589,0
0.215769795,0.034156239,0.206896552,0.032029053,0.044269384,0.007133804,0.081959411,0.088406895,0.156883671,0.022654584,0.1534937,0.25113914,0.066485623,0.162027491,0.359747684,0.126590581,0
0.07648256,0.300642543,0.071176836,0,0,0.081586095,0.647142809,0,0.036357168,0.27771855,0.031077245,0.419533778,0,0,0.310861423,0.171323626,0
0.260731696,0.24146094,0.244627185,0.010480319,0.031923459,0.021763534,0.109290546,0.064216708,0.1924582,0.204957356,0.169679765,0.259063594,0.015479233,0.095670103,0.069386951,0.043945953,0
0.246059918,0.147784917,0.231221063,0.02631209,0.025104374,0.036139779,0.123398035,0.095681,0.175026681,0.118603412,0.155336421,0.191045367,0.032875399,0.063642612,0.143504829,0.03495999,0
0.53192295,0.309773419,0.517656002,0.264761012,0.395129225,0.105956907,0.105653194,0.21651828,0.494841693,0.345948827,0.450669854,0.476986066,0.307747604,0.610309278,0.245811157,0.176702086,1
0.09754366,0.310787961,0.112500864,0.462746017,0.243936382,0.128118776,0.276438794,0.478689146,0.075773746,0.303304904,0.090691768,0.336327016,0.36813099,0.39347079,0.309481569,0.330972058,0
0.257891997,0.246533649,0.240550066,0.031443299,0.08444334,0.096433098,0.191861849,0.212161394,0.176805407,0.218283582,0.156133274,0.08531995,0.017867412,0.097319588,0.066232998,0.028072937,0
0.154716267,0.218802841,0.157072766,0.157591378,0.197067594,0.092775665,0.298364891,0.292479636,0.119174671,0.228944563,0.105184521,0.45585419,0.151597444,0.334845361,0.205598265,0.275350912,0
0.623739884,0.336489685,0.60334462,0.270618557,0.383996024,0.174180699,0.095964918,0.236218981,0.538242618,0.293443497,0.496986902,0.226045037,0.208146965,0.489690722,0.293711808,0.028138528,1
0.278243173,0.122083192,0.269711837,0.089034677,0.168986083,0.039724787,0.142672604,0.191513544,0.21736037,0.241471215,0.211116091,0.551608004,0.143051118,0.396907216,0.161048689,0.199986882,0
0.632258981,0.399053094,0.636514408,0.600984067,0.747514911,0.166105378,0.128225176,0.259329418,0.617929562,0.528784648,0.601075751,0.581324704,0.426837061,0.922680412,0.78710822,0.310638856,1
0.247006484,0.185999324,0.236472946,0.046719775,0.084095427,0.052869817,0.125437672,0.097404812,0.207043757,0.249466951,0.202699338,0.359440005,0.093210863,0.190927835,0.216045732,0.161157025,0
0.269250793,0.256679067,0.258862553,0.074812559,0.10472167,0.03566902,0.173233164,0.122636863,0.205620776,0.242004264,0.190696748,0.44396751,0.081469649,0.192508591,0.221368027,0.090777909,0
0.337403569,0.107203247,0.319535623,0.041354264,0.13583499,0.052724968,0.169255872,0.125535139,0.270366418,0.159381663,0.239005927,0.375949283,0.042388179,0.202405498,0.10546028,0.103568149,0
0.23896067,0.277984444,0.223205031,0.003622306,0.027793241,0.044178888,0.10252575,0.07484372,0.182853077,0.272654584,0.161013995,0.198969821,0.006175719,0.096082474,0.119455943,0.100550964,0
0.439632732,0.371998647,0.436113607,0.346298032,0.421868787,0.118051783,0.169425842,0.263686304,0.4037709,0.489339019,0.395388217,0.580003962,0.287300319,0.543986254,0.303173664,0.176833268,1
0.439159449,0.411565776,0.44025983,0.421508903,0.39666998,0.166250226,0.300744467,0.224663762,0.348630381,0.351545842,0.31520494,0.471703097,0.267092652,0.359793814,0.230829884,0.160632297,1
0.428273936,0.196144741,0.428512197,0.282099344,0.349950298,0.081694731,0.140259034,0.276378102,0.385272145,0.265458422,0.367996414,0.477646437,0.395846645,0.680756014,0.286615415,0.237439328,1
0.283922571,0.326006087,0.281459471,0.166518276,0.146620278,0.056816947,0.136451712,0.185849593,0.230878691,0.264658849,0.243039992,0.380571881,0.274680511,0.338762887,0.40035482,0.240194149,0
0.200624734,0.343253297,0.194526985,0.011729147,0.037688867,0.067390911,0.379950369,0.09408979,0.144076841,0.36673774,0.131978684,0.470382355,0.010662939,0.069484536,0.340429726,0.066771612,0
0.202044583,0.171457558,0.190657176,0.002281396,0.014617296,0.037262357,0.132712377,0.055711309,0.171824973,0.267590618,0.157726978,0.300006604,0.004407348,0.057285223,0.246402523,0.125541126,0
0.251739316,0.314846128,0.235574597,0.018172446,0.042420477,0.026253848,0.209674678,0.123546126,0.192813945,0.438166311,0.169928781,0.336987387,0.028905751,0.136872852,0.194953676,0.11170143,0
0.477022102,0.381805884,0.469974432,0.353327085,0.493737575,0.255151186,0.161199307,0.3303656,0.464603344,0.563166311,0.462124608,0.486891633,0.313099042,0.627835052,0.208555096,0.137413092,1
0.284395854,0.152857626,0.278418907,0.087582006,0.104274354,0.02531233,0.119590713,0.138567911,0.205976521,0.13033049,0.184122715,0.284157697,0.115814696,0.201030928,0.17090479,0.30080021,0
0.557953524,0.39634765,0.546679566,0.248359888,0.302683897,0.192178164,0.198354693,0.344004546,0.590892921,0.595682303,0.551272474,0.519249818,0.370127796,0.703780069,0.416715947,0.286370195,1
0.145250603,0.26445722,0.14249188,0.058833177,0.088220676,0.054463154,0.20702315,0.152358401,0.114905727,0.394989339,0.107425669,0.45585419,0.084265176,0.223333333,0.261975163,0.141676505,0
0.782289744,0.492390937,0.76919356,0.54076851,0.700795229,0.325004527,0.155658293,0.246448191,0.808964781,0.498667377,0.756960008,0.530476128,0.384904153,0.717869416,0.202641435,0.146530237,1
0.352075347,0.230977342,0.348006358,0.187605436,0.209890656,0.086040196,0.09735867,0.235461262,0.31092138,0.25293177,0.303750187,0.384534108,0.299920128,0.485910653,0.293317564,0.213826577,0
0.124236831,0.24112276,0.123350149,0.19732896,0.113916501,0.026398696,0.144168338,0.161204774,0.100320171,0.294509595,0.103790029,0.344251469,0.34672524,0.279037801,0.2793219,0.283418602,0
0.193052203,0.177544809,0.191417317,0.126452671,0.166053678,0.017599131,0.193867492,0.191324114,0.141942369,0.210021322,0.146172618,0.466420128,0.183626198,0.369415808,0.342203824,0.234553325,0
0.601022292,0.404802164,0.595052173,0.436504217,0.548210736,0.185080572,0.103443587,0.342110248,0.527214514,0.603411514,0.533841327,0.334345902,0.378115016,0.774914089,0.488862606,0.158336613,1
0.223815609,0.194115658,0.215880036,0.093861293,0.161530815,0.084410646,0.265934664,0.212350824,0.182497332,0.163646055,0.16808606,0.494155716,0.086821086,0.27024055,0.236546422,0.150990424,0
0.15518955,0.169090294,0.154861447,0.083903468,0.101242545,0.082020641,0.531903321,0.245501042,0.104944859,0.198827292,0.101997111,0.428118603,0.057204473,0.14,0.171299034,0.195723468,0
0.24038052,0.310787961,0.227143943,0.017596064,0.042186879,0.047619048,0.18584492,0.104091684,0.203130559,0.400852878,0.17993924,0.381232253,0.035990415,0.175017182,0.259215454,0.169159124,0
0.368166974,0.170104836,0.352981826,0.107966261,0.175347913,0.083758827,0.102627732,0.202121614,0.332266097,0.157515991,0.317695104,0.335666645,0.171805112,0.429896907,0.304356397,0.175980585,0
0.212456813,0.213730132,0.201990187,0.060613871,0.115407555,0.021437624,0.254206751,0.119624929,0.162931341,0.233742004,0.145724389,0.541042066,0.078458466,0.225017182,0.253498916,0.213760986,0
0.235174405,0.177544809,0.231082855,0.027436739,0.088817097,0.090349448,0.13893327,0.199280167,0.1736037,0.151918977,0.162757109,0.383873737,0.024936102,0.163780069,0.307313227,0.136822773,0
0.221449193,0.248900913,0.206689241,0.019461106,0.057753479,0.08759732,0.165550532,0.119265012,0.190323728,0.20575693,0.16534688,0.187611438,0.024329073,0.146460481,0.229844274,0.086645678,0
0.415022008,0.32160974,0.437495681,0.682755389,0.617296223,0.1480717,0.258897916,0.432468271,0.335467805,0.323827292,0.343592808,0.553589117,0.548881789,0.733676976,0.52828701,0.32769251,1
0.887358607,0.262089956,0.901181674,0.789128397,0.950795229,0.319862394,0.158275827,0.285660163,0.896478122,0.308102345,0.890930823,0.540381695,0.515255591,0.947079038,0.418884289,0.217171717,1
0.383312036,0.542103483,0.374611292,0.289362699,0.325695825,0.196233931,0.29938471,0.330744459,0.376378513,0.565031983,0.352557398,0.626229941,0.321805112,0.524398625,0.214665878,0.258034894,1
0.196838468,0.147446737,0.189689724,0.105552952,0.073111332,0.112511316,0.130128837,0.27865126,0.149057275,0.101279318,0.145475372,0.115366836,0.095926518,0.134776632,0.199290361,0.099304736,0
0.264044678,0.316537031,0.263492502,0.241330834,0.218240557,0.09005975,0.276710745,0.372419019,0.193525436,0.277452026,0.192290453,0.253780625,0.190734824,0.31838488,0.109599842,0.110455201,0
0.287235553,0.300304363,0.285398383,0.225,0.278479125,0.072098497,0.207159126,0.355370335,0.222696549,0.341950959,0.218188157,0.416892293,0.205511182,0.432302405,0.305144885,0.184507412,0
0.326044773,0.219817382,0.309100961,0.035192127,0.103777336,0.051711027,0.13342625,0.114453495,0.255425116,0.361407249,0.230738583,0.291421779,0.04221246,0.190927835,0.157106249,0.105535878,0
0.089781816,0.19546838,0.089489323,0.110613871,0.11833996,0.15448126,0.313322229,0.285281303,0.072963358,0.151385928,0.07400767,0.200290563,0.075407348,0.163642612,0.171299034,0.126393808,0
0.116191017,0.291173487,0.110773271,0.063495783,0.069880716,0.143545175,0.174151001,0.124360674,0.145499822,0.346481876,0.126400717,0.410288582,0.091373802,0.173608247,0.175241474,0.172635445,0
0.263098112,0.282718972,0.246216571,0.002797563,0.027082505,0.08676444,0.138355373,0.068516765,0.205976521,0.23880597,0.181333732,0.143696758,0.002860224,0.056185567,0.131677508,0.001115047,0
0.299067632,0.401082178,0.286434939,0.078350515,0.120477137,0.054535578,0.128667097,0.121216139,0.223052295,0.457889126,0.211813337,0.282836954,0.096805112,0.192920962,0.211314804,0.075691985,0
0.273510341,0.308758877,0.263146984,0.062980319,0.088518887,0.039760999,0.132406432,0.189372987,0.207043757,0.372334755,0.186314059,0.387175593,0.100239617,0.285635739,0.23240686,0.11373475,0
0.450518245,0.290158945,0.434040495,0.137347704,0.240308151,0.082346551,0.188462454,0.195681,0.362860192,0.357942431,0.332636087,0.413590438,0.132827476,0.313505155,0.163414153,0.063295291,0
0.303800464,0.244842746,0.288093428,0.051101218,0.073210736,0.016983523,0.091137777,0.103883311,0.241906795,0.257995736,0.215897206,0.331044047,0.108945687,0.240103093,0.231815494,0.136298045,0
0.636991812,0.40818397,0.622002626,0.229592315,0.386928429,0.168966142,0.152802801,0.276756962,0.582710779,0.382462687,0.551770506,0.406326355,0.215814696,0.60652921,0.205795387,0.08074249,1
0.625633016,0.578965167,0.621311589,0.384489222,0.628727634,0.313090712,0.228643301,0.480394014,0.578441836,0.58075693,0.545794113,0.37396817,0.295766773,0.7395189,0.336290164,0.139577594,1
0.247479767,0.281028069,0.238546058,0.102905342,0.100745527,0.051131631,0.14005507,0.134248911,0.226254002,0.320362473,0.216345436,0.433401572,0.192731629,0.303402062,0.325842697,0.128951856,0
0.697098774,0.254988164,0.67106627,0.27366448,0.420725646,0.396704689,0.131046674,0.22674749,0.811810744,0.384328358,0.742517058,0.430099716,0.228514377,0.625429553,0.186280308,0.064935065,1
0.711297269,0.412242137,0.714601617,0.573570759,0.746023857,0.324642404,0.076996295,0.27865126,0.70188545,0.367270789,0.720105583,0.384534108,0.379872204,0.835738832,0.231815494,0.201364292,1
0.443418998,0.459249239,0.450625389,0.424320525,0.436033797,0.115770415,0.133324268,0.313695776,0.407328353,0.506663113,0.392898053,0.464439015,0.566054313,0.772508591,0.642420658,0.269578906,1
0.38851815,0.118363206,0.372192661,0.079498594,0.132057654,0.024189752,0.112146038,0.173422997,0.294201352,0.098880597,0.269385926,0.273591759,0.108785942,0.281030928,0.181746501,0.08277581,0
0.681007147,0.182279337,0.673830419,0.45267104,0.623757455,0.083251856,0.092225584,0.254404243,0.525080043,0.261727079,0.506449524,0.317176253,0.321405751,0.675601375,0.229647152,0.207398662,1
0.646457476,0.25836997,0.628912998,0.357778819,0.444383698,0.181857686,0.152904783,0.233377534,0.620419779,0.29717484,0.579660342,0.561513571,0.332188498,0.725773196,0.221565149,0.101731602,1
0.317525676,0.215082854,0.304401907,0.059887535,0.100944334,0.0213652,0.08556277,0.120003789,0.245819993,0.218283582,0.242790976,0.259723965,0.107507987,0.240103093,0.346540509,0.144103371,0
0.434899901,0.215082854,0.431967383,0.155834114,0.268240557,0.022813688,0.095081076,0.22655806,0.321593739,0.189765458,0.312216744,0.345572212,0.16884984,0.429896907,0.313029765,0.226682409,0
0.169861328,0.355427798,0.182157418,0.53420806,0.29527833,0,0.230682938,0.552945634,0.103877624,0.287846482,0.129986553,0.284818068,0.481629393,0.503436426,0.203429923,0.426078972,0
0.306640163,0.625634089,0.290926681,0.029779756,0.055516899,0.020785805,0.109766462,0.098105702,0.240483814,0.629264392,0.232581304,0.261705078,0.063370607,0.198659794,0.222550759,0.102125148,0
0.316105826,0.18397024,0.307373367,0.099554827,0.122813121,0.010392902,0.118944828,0.158287554,0.235147634,0.203091684,0.236814582,0.371987057,0.205191693,0.362199313,0.359156318,0.271153089,0
0.193998769,0.308420697,0.203925092,0.395735708,0.316451292,0.036175991,0.193493558,0.253646524,0.188900747,0.554371002,0.205936551,0.972264413,0.671086262,0.867353952,0.510348906,0.55922865,1
0.20299115,0.109908691,0.202957639,0.185098407,0.27584493,0.052399058,0.167318217,0.220496306,0.174670936,0.226812367,0.171920912,0.593211385,0.179472843,0.452920962,0.350482949,0.243408107,0
0.192105637,0.176530267,0.185750812,0.083083411,0.103081511,0.019083831,0.12180032,0.131843152,0.147990039,0.234808102,0.146023208,0.253120254,0.124041534,0.23209622,0.322688744,0.116948708,0
0.239907236,0.439972946,0.241586622,0.186105904,0.148011928,0.002860764,0.113165856,0.315779504,0.165065813,0.444829424,0.184023109,0.111074424,0.232587859,0.375257732,0.123398384,0.252197298,0
0.255998864,0.262766317,0.254647225,0.138050609,0.143141153,0.05406482,0.170037733,0.199090737,0.222340804,0.296108742,0.223218288,0.472363468,0.256070288,0.336907216,0.247191011,0.372294372,0
0.298121066,0.135610416,0.290235644,0.118955014,0.142345924,0.026000362,0.086956522,0.160409168,0.224475276,0.142590618,0.229991533,0.300006604,0.228913738,0.315223368,0.230829884,0.11911321,0
0.360594444,0.459249239,0.34676249,0.196579194,0.261978131,0.110157523,0.22432607,0.29854139,0.279615795,0.52478678,0.257931172,0.396420788,0.213658147,0.467010309,0.179775281,0.087367178,1
0.247479767,0.148123098,0.241793933,0.160238988,0.125944334,0.056165128,0.091511711,0.20591021,0.184987549,0.193763326,0.185467404,0.207554646,0.245686901,0.314089347,0.219199685,0.217762036,0
0.326518056,0.21812648,0.308064405,0.047914714,0.042281312,0.051638602,0.068497807,0.132903959,0.269654927,0.211886994,0.245281139,0.090272733,0.087140575,0.155910653,0.192588212,0.073396301,0
0.20299115,0.195806561,0.204477921,0.235941893,0.137027833,0.079304726,0.294625557,0.387762834,0.146211313,0.184168443,0.146023208,0.257742851,0.24129393,0.284261168,0.116696235,0.323101141,0
0.59486961,0.456543794,0.588141801,0.434864105,0.507455268,0.18077132,0.323860353,0.651827998,0.458555674,0.490938166,0.456148215,0.35613815,0.305830671,0.627147766,0.199290361,0.137609865,1
0.15518955,0.084883328,0.151751779,0.045056232,0.097813121,0.028824914,0.134921984,0.13125592,0.122732124,0.096748401,0.113651078,0.416892293,0.068809904,0.230103093,0.270451409,0.145480782,0
0.082966539,0.24112276,0.079331076,0,0,0.146804273,0.47955264,0,0.079686944,0.287313433,0.067732457,0.494155716,0,0,0.173467376,0.220451266,0
0.402716645,0.346973284,0.40501693,0.443064667,0.452932406,0.19391635,0.188870381,0.310475469,0.472073995,0.463486141,0.456646247,0.640097735,0.443530351,0.728865979,0.319731914,0.307359307,1
0.692365943,0.425093,0.695252574,0.658388004,0.776341948,0.185659967,0.11904681,0.243985603,0.651013874,0.445628998,0.605558046,0.521891303,0.563338658,0.832302405,0.446087128,0.29948839,1
0.242273652,0.270882651,0.236887568,0.112066542,0.165308151,0.062502263,0.218683074,0.142318621,0.200284596,0.367270789,0.188854027,0.475665324,0.128035144,0.21532646,0.292529075,0.103436967,0
0.335037153,0.2526209,0.317600719,0.062816307,0.161580517,0.014086547,0.124349866,0.173422997,0.248665955,0.355010661,0.229144878,0.233969491,0.067571885,0.27185567,0.188842894,0.072478027,0
0.309006579,0.31044978,0.306198604,0.201030928,0.267445328,0.03697266,0.126763436,0.258950559,0.244397012,0.404584222,0.233676976,0.473023839,0.274600639,0.499312715,0.217031342,0.143119507,0
0.275403474,0.262089956,0.271301223,0.173149016,0.202932406,0.091399602,0.126049563,0.262170866,0.206688011,0.240938166,0.20075701,0.159611702,0.151837061,0.285085911,0.083382614,0.10160042,0
0.193052203,0.173148461,0.183263078,0.063542643,0.036013917,0.026797031,0.086548594,0.078954347,0.168979011,0.222014925,0.151302356,0.269629532,0.166054313,0.190927835,0.202050069,0.239669421,0
0.228075157,0.255326344,0.217469422,0.066846298,0.081411531,0.084120949,0.127477309,0.102254215,0.196371398,0.332356077,0.177249863,0.351515552,0.115734824,0.184054983,0.23930613,0.171651581,0
0.517251171,0.382482246,0.557045125,0.747188379,0.595427435,0.105558573,0.185131047,0.199090737,0.457844184,0.420042644,0.493998705,0.766888992,0.721565495,0.674914089,0.331164991,0.424767152,1
0.234227839,0.040581671,0.223550549,0.061059044,0.089264414,0.05095057,0.151681001,0.110475469,0.208822483,0.21641791,0.1854176,0.437363798,0.120926518,0.23628866,0.176424207,0.115308933,0
0.282976005,0.290158945,0.279109944,0.095056232,0.093588469,0.044975557,0.065132406,0.201742754,0.220562078,0.335554371,0.228597042,0.146074094,0.128115016,0.227079038,0.323674354,0.114325069,0
0.282029438,0.21846466,0.272199572,0.077225867,0.118787276,0.012420786,0.039908896,0.13843531,0.210956955,0.293176972,0.195627272,0.30396883,0.14456869,0.288247423,0.341415336,0.152826971,0
0.253632448,0.177206628,0.23840785,0.049414246,0.102087475,0.098424769,0.203589761,0.195112711,0.186766275,0.128731343,0.167837044,0.222082811,0.039305112,0.164707904,0.14449044,0.030827758,0
0.187372805,0.300304363,0.183815908,0.1158388,0.145725646,0.097084918,0.265356766,0.218791438,0.159018143,0.361407249,0.161113601,0.430099716,0.112779553,0.271030928,0.135225705,0.146136692,0
0.433480051,0.174163003,0.418146638,0.128865979,0.225049702,0.046061923,0.076316416,0.16569426,0.34791889,0.201492537,0.326161661,0.326421449,0.184504792,0.387972509,0.239109008,0.09891119,0
0.27776989,0.394318566,0.268398867,0.143533271,0.092793241,0.140430925,0.146105993,0.254025384,0.2301672,0.399520256,0.205289108,0.150894803,0.146805112,0.192474227,0.181943623,0.17361931,0
0.521037437,0.370307744,0.511436666,0.281396439,0.438568588,0.12391816,0.187578611,0.280356128,0.467805052,0.356876333,0.436724937,0.50868388,0.263658147,0.678350515,0.294697418,0.196707333,1
0.250319466,0.277646263,0.239237095,0.075234302,0.131858847,0.080644577,0.141924737,0.203637052,0.219494842,0.449360341,0.192190846,0.348874067,0.109984026,0.327560137,0.372560615,0.091302637,0
0.207250698,0.265809943,0.19832769,0.065206186,0.104373757,0.029005975,0.125029745,0.111233188,0.182141587,0.647654584,0.172618158,0.489533118,0.144648562,0.298900344,0.277547802,0.146989374,0
0.192105637,0.240784579,0.187478405,0.071368322,0.123260437,0.030852797,0.117109155,0.141750332,0.159373888,0.384328358,0.147019274,0.434061943,0.085223642,0.255360825,0.282475853,0.155909747,0
0.114345213,0.404802164,0.110289545,0.087511715,0.025487078,0.002571066,0.129244994,0.09713961,0.072394166,0.425639659,0.080681309,0.247176913,0.149201278,0.088109966,0.159865957,0.242817788,0
0.379052487,0.41934393,0.371363416,0.160707591,0.192644135,0.074995473,0.093007445,0.22655806,0.314123088,0.520522388,0.297773794,0.241233573,0.248722045,0.449484536,0.315000986,0.245769382,0
0.385678451,0.679742983,0.365696911,0.109793814,0.136133201,0.129132718,0.173981031,0.172134874,0.331910352,0.663379531,0.297275761,0.288119923,0.1235623,0.225945017,0.328799527,0.043355634,1
0.232334706,0.387554954,0.225278142,0.059864105,0.108300199,0.059098316,0.278138491,0.175715098,0.182141587,0.404850746,0.172717765,0.471703097,0.092971246,0.28395189,0.297654248,0.12114653,0
0.114723839,0.405478526,0.109252989,0.047961575,0.062475149,0.115408293,0.442839175,0.164311423,0.103877624,0.512260128,0.091239604,0.53774021,0.049049521,0.129553265,0.257638478,0.183654729,0
0.403189929,0.384511329,0.408472117,0.35660731,0.421520875,0.455730581,0.22045076,0.405190377,0.542155816,0.416577825,0.531351163,0.53179687,0.336341853,0.733333333,0.283461463,0.32638069,1
0.270670642,0.083192425,0.256305715,0.05529522,0.119383698,0.041209488,0.150185267,0.155919682,0.203486304,0.130597015,0.187808158,0.397741531,0.074960064,0.282611684,0.238517642,0.25974026,0
0.197785035,0.395671288,0.187685716,0.020981724,0.053479125,0.063371356,0.176598565,0.116669824,0.157595162,0.450426439,0.143682454,0.376609655,0.028610224,0.147972509,0.278139168,0.106191788,0
0.217189645,0.315522489,0.210144427,0.128514527,0.070974155,0.063335144,0.189176327,0.166679295,0.182853077,0.398720682,0.179391404,0.354817407,0.204472843,0.229003436,0.289769367,0.18234291,0
0.364853992,0.144403111,0.376131573,0.339737582,0.313121272,0.157414449,0.280892001,0.29929911,0.303450729,0.168443497,0.317197072,0.396420788,0.257108626,0.380756014,0.248767987,0.24294897,0
0.219082777,0.213391951,0.218851496,0.166283974,0.223508946,0.048560565,0.141788762,0.24701648,0.16755603,0.203891258,0.156979929,0.464439015,0.183865815,0.379725086,0.240883107,0.126131444,0
0.316105826,0.318566114,0.315596711,0.22626523,0.23916501,0.040883578,0.077064283,0.241333586,0.256492351,0.359275053,0.25394691,0.287459552,0.292332268,0.483505155,0.23240686,0.218745901,0
0.130673482,0.318227934,0.125354157,0.020932521,0.097763419,0.211841391,0.38606928,0.199280167,0.116684454,0.29717484,0.106479406,0.453212706,0.016653355,0.157697595,0.321506012,0.164305392,0
